ts,level,code,msg,value,threshold,processed,site,equipment
1763500930.4754121,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500930.4754121,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.20854168604508,110.0,1,,
1763500931.3308787,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500931.3308787,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500931.3308787,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.21949319238615,110.0,1,,
1763500932.1988633,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.23044226532953,110.0,1,,
1763500932.1988633,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500932.1988633,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500933.072135,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500933.072135,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500933.0731456,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.24138890541592,110.0,1,,
1763500933.9387074,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500933.9387074,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500933.9387074,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.25233311318588,110.0,1,,
1763500934.826143,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500934.826143,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500934.826143,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.26327488917988,110.0,1,,
1763500935.7545252,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.27421423393825,110.0,1,,
1763500935.7545252,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500935.7545252,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500936.8058968,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500936.8058968,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500936.8058968,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.28515114800122,110.0,1,,
1763500937.7712178,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500937.7712178,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500937.7712178,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.29608563190885,110.0,1,,
1763500938.6575816,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500938.6575816,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500938.6575816,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.30701768620115,110.0,1,,
1763500939.6088674,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.31794731141795,110.0,1,,
1763500939.6088674,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500939.6088674,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500940.4948356,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500940.4948356,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500940.4948356,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.328874508099,110.0,1,,
1763500941.5050075,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500941.5050075,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500941.5050075,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.3397992767839,110.0,1,,
1763500942.514758,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500942.514758,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500942.514758,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.35072161801216,110.0,1,,
1763500943.4196281,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500943.4196281,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.36164153232315,110.0,1,,
1763500943.4196281,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500944.5772612,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.37255902025612,110.0,1,,
1763500944.5772612,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500944.5772612,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500945.6550531,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500945.6550531,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500945.6550531,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.3834740823502,110.0,1,,
1763500946.5533864,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500946.5533864,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500946.5533864,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.39438671914442,110.0,1,,
1763500947.393084,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500947.393084,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500947.393084,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.40529693117767,110.0,1,,
1763500948.4696298,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500948.4696298,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.41620471898872,110.0,1,,
1763500948.4696298,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500949.676961,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500949.676961,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500949.676961,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.42711008311623,110.0,1,,
1763500950.8632863,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500950.8632863,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500950.8632863,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.43801302409875,110.0,1,,
1763500951.8457532,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500951.8457532,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500951.8457532,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.44891354247468,110.0,1,,
1763500952.3717468,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.45981163878233,110.0,1,,
1763500952.3717468,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500952.3717468,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500953.2854524,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.47070731355986,110.0,1,,
1763500953.2854524,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500953.2854524,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500954.4563897,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500954.4563897,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500954.4563897,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.48160056734534,110.0,1,,
1763500955.3944304,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500955.3944304,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500955.3944304,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.4924914006767,110.0,1,,
1763500956.3245132,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500956.3245132,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500956.3245132,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.50337981409177,110.0,1,,
1763500956.9734895,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500956.9734895,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.51426580812824,110.0,1,,
1763500956.9734895,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500957.83486,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500957.83486,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500957.83486,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.5251493833237,110.0,1,,
1763500958.0282505,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500958.0282505,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500958.0282505,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.53603054021559,110.0,1,,
1763500958.9192827,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500958.9192827,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500958.9192827,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.54690927934128,110.0,1,,
1763500959.8862402,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.55778560123797,110.0,1,,
1763500959.8862402,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500959.8862402,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500960.99444,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500960.99444,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500960.99444,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.56865950644277,110.0,1,,
1763500961.8897982,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500961.8897982,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500961.8897982,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.57953099549266,110.0,1,,
1763500962.4059281,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.57181480235285,110.0,1,,
1763500963.501042,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.56410032373212,110.0,1,,
1763500964.655031,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.5563875592495,110.0,1,,
1763500965.7626832,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.54867650852412,110.0,1,,
1763500966.9423153,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.5409671711752,110.0,1,,
1763500968.0103686,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.53325954682201,110.0,1,,
1763500969.016324,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.52555363508392,110.0,1,,
1763500970.0787706,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.51784943558042,110.0,1,,
1763500971.1608481,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.51014694793103,110.0,1,,
1763500971.9214344,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.50244617175541,110.0,1,,
1763500973.0059292,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.49474710667324,110.0,1,,
1763500974.0128274,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.48704975230434,110.0,1,,
1763500974.9565032,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.4793541082686,110.0,1,,
1763500975.8181033,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.47166017418596,110.0,1,,
1763500976.8246136,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.46396794967649,110.0,1,,
1763500977.71361,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.45627743436033,110.0,1,,
1763500978.5574362,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.4485886278577,110.0,1,,
1763500979.5265174,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.4409015297889,110.0,1,,
1763500980.4715183,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.43321613977433,110.0,1,,
1763500981.3375835,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.42553245743446,110.0,1,,
1763500982.181087,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.41785048238984,110.0,1,,
1763500983.0318055,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.41017021426113,110.0,1,,
1763500983.91868,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.40249165266904,110.0,1,,
1763500984.4928644,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.3948147972344,110.0,1,,
1763500985.4379845,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.3871396475781,110.0,1,,
1763500986.32529,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.3794662033211,110.0,1,,
1763500987.1870408,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.37179446408449,110.0,1,,
1763500988.114058,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.36412442948941,110.0,1,,
1763500988.9467323,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.35645609915709,110.0,1,,
1763500989.8042822,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.34878947270884,110.0,1,,
1763500990.6486354,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.34112454976609,110.0,1,,
1763500991.5878434,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.33346132995031,110.0,1,,
1763500992.6941035,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.32579981288306,110.0,1,,
1763500993.7893615,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.318139998186,110.0,1,,
1763500994.77928,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.31048188548085,110.0,1,,
1763500995.6909733,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.30282547438946,110.0,1,,
1763500996.5473511,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.29517076453372,110.0,1,,
1763500997.449277,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.28751775553563,110.0,1,,
1763500998.4699626,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.27986644701726,110.0,1,,
1763500999.3431652,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.27221683860076,110.0,1,,
1763501000.3512018,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.26456892990836,110.0,1,,
1763501001.2235532,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.25692272056241,110.0,1,,
1763501002.1817074,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.24927821018532,110.0,1,,
1763501003.108445,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.24163539839958,110.0,1,,
1763502320.3738809,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502327.0916805,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502329.2261755,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502331.4125197,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502333.9851084,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502336.787719,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502339.093084,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502340.9135323,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502343.42241,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502345.3197882,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502347.0563927,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502350.3791676,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502352.1289728,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502354.5707126,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502356.762797,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502358.5540237,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502360.2491684,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502362.1586783,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502364.796613,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502367.148477,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502368.9971662,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502370.8049314,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502372.6037292,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502374.5533738,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502376.291653,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502378.8236618,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502380.6933513,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502382.6074188,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502384.2380393,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502385.2976353,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502386.9909194,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502388.4295537,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502391.0691426,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502393.2021165,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502395.5625193,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502397.6334875,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502399.641551,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502401.4747822,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502403.4312694,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502405.8208797,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502407.4044874,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502409.4216578,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502411.652334,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502413.7073972,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502415.7664979,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502417.6469913,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502419.539094,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502421.5788379,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502423.3159065,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502425.219144,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502427.763831,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502429.9682336,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502431.8332393,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502433.958394,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502435.65282,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502437.3669882,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502439.1885283,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502441.6210616,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502443.1160834,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502444.866818,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502446.6025012,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502448.989969,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502450.7277558,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502452.7026129,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502454.8565822,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502456.2045286,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502458.1503298,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502460.1987996,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502461.6353428,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502463.5456083,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502465.5295508,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502467.3151045,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502469.179554,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502471.0353148,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502473.0337193,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502474.8840318,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502477.1826181,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502479.2268348,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502481.0653114,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502483.1175177,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502485.3844361,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502487.48672,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502489.6306257,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502492.0028927,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502493.5549202,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502495.528709,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502497.7179036,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502499.2453618,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502501.6012573,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502504.21463,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502506.1149864,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502508.7570975,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502511.1165376,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502513.4835746,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502515.6114695,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502516.6301215,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502518.752762,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502520.444523,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502523.1179316,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502525.6677473,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502527.5673063,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502529.9148514,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502531.7651808,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502533.4890242,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502536.0781133,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502538.358348,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502540.58666,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502542.5663893,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502544.670715,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502546.860929,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502549.0654137,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763502550.873109,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
